epoch,time,lr,train_loss,validation_loss
0,333.0484230518341,0.0009835,0.04182826234191133,0.01661429867932671
1,297.4156575202942,0.000967,0.015150261291286401,0.009227204577703225
2,289.42789459228516,0.0009505,0.011761511365572611,0.007131023209934172
3,256.969034910202,0.0009339999999999999,0.010498181230535633,0.006312775082494083
4,255.27247667312622,0.0009174999999999999,0.009821646961203793,0.005809216858132889
5,262.1472067832947,0.0009009999999999999,0.009367432788406549,0.005457612244706405
6,252.355731010437,0.0008844999999999999,0.009051197404532056,0.005159733473862472
7,250.40541005134583,0.0008679999999999998,0.008849125714939936,0.005098746672860886
8,253.91527843475342,0.0008514999999999998,0.008683856903460989,0.0048389495595505365
9,254.4854860305786,0.0008349999999999998,0.008573254864466818,0.004735966556166348
10,256.92254543304443,0.0008184999999999998,0.008494380518401923,0.004656506604269931
11,252.72029614448547,0.0008019999999999998,0.008408995394251849,0.004749072911707978
12,255.336772441864,0.0007854999999999997,0.008338628516516141,0.004502907836515652
13,255.24955797195435,0.0007689999999999997,0.00830043432417146,0.004446565590210651
14,253.4081540107727,0.0007524999999999997,0.00820925507465737,0.004429787152299755
15,255.95935487747192,0.0007359999999999997,0.008168067489015428,0.004391474183648825
16,277.60751509666443,0.0007194999999999997,0.00813176255803882,0.004273108415011512
17,256.07504773139954,0.0007029999999999996,0.008041546680033207,0.004233928152212971
18,253.47475028038025,0.0006864999999999997,0.008003534659285817,0.004179539404025203
19,257.5668771266937,0.0006699999999999997,0.007959445480976188,0.004157857479233491
20,253.9222605228424,0.0006534999999999998,0.007924623542318219,0.004236473260741485
21,252.8952512741089,0.0006369999999999998,0.007878224112158804,0.004040095783574016
22,258.15596318244934,0.0006204999999999997,0.007849167493221006,0.004037024833163933
23,255.479647397995,0.0006039999999999997,0.007803938563978463,0.004000155916927676
24,253.7898051738739,0.0005874999999999997,0.007778594776857318,0.003962787958842359
25,256.8628451824188,0.0005709999999999998,0.00774626455090025,0.0039227094599290895
26,290.30708265304565,0.0005544999999999998,0.0077132192162568105,0.00391657253433215
27,266.07356667518616,0.0005379999999999997,0.0076852926183818724,0.0038929591200461515
28,250.77003049850464,0.0005214999999999997,0.007678063210557427,0.003866395153301327
29,260.25084805488586,0.0005049999999999997,0.007648102824755928,0.0038537531846055857
30,285.8632290363312,0.0004884999999999997,0.007627274579646294,0.0038237542551206915
31,249.44238138198853,0.0004719999999999997,0.007612401088536309,0.003806748648027056
32,247.04461312294006,0.00045549999999999974,0.007592393591869296,0.0038094469346106052
33,254.52661180496216,0.0004389999999999998,0.007576331651459138,0.0037874202243983746
34,253.67708945274353,0.00042249999999999975,0.007562866262895496,0.0037657565829393113
35,254.88489747047424,0.0004059999999999998,0.007548637083617219,0.0037648256892632496
36,260.0525188446045,0.0003894999999999998,0.007538975518719669,0.0037534467287753757
37,255.41424751281738,0.00037299999999999985,0.007523802133571161,0.003736471009783839
38,257.4929082393646,0.00035649999999999983,0.00751339027396681,0.0037302900914494928
39,256.72792053222656,0.0003399999999999998,0.007503923510707784,0.003717657644301653
40,259.04746651649475,0.0003234999999999998,0.00749711592665367,0.003711177391539279
41,256.7465343475342,0.00030699999999999976,0.007491121534258127,0.003703298083947677
42,253.34130454063416,0.00029049999999999974,0.007479075023806409,0.0036971683638464463
43,259.4125072956085,0.0002739999999999998,0.007469623521166413,0.0036908796449240887
44,277.60695695877075,0.0002574999999999998,0.0074632655371699415,0.0036858676222005955
45,254.4871437549591,0.0002409999999999998,0.007456382875445119,0.003679512950934862
46,255.8181118965149,0.00022449999999999982,0.007450737042777371,0.0036731594928393237
47,261.03657960891724,0.00020799999999999982,0.00744210174634007,0.00366870698666102
48,255.3036208152771,0.00019149999999999986,0.007437708158568855,0.0036650743016875104
49,256.80490612983704,0.00017499999999999986,0.00743586078220815,0.003660151967778802
