epoch,time,lr,train_loss,validation_loss,discriminator_losses
0,106.24686622619629,0.0002,0.010845709644576432,0.1013134066015482,0.1729918059588794
1,106.22990036010742,0.0002,0.006913799422874895,0.09469413617625833,0.06360926571457842
2,106.15560555458069,0.0002,0.006542917629225435,0.09274546010419726,0.00072308448090799
3,105.98287630081177,0.0002,0.00640749615996309,0.09248517313972116,0.00026004412151183485
4,105.96289277076721,0.0002,0.006173454173628171,0.08546415669843554,0.0001553039581783617
5,105.78598642349243,0.0002,0.006016449738240775,0.08984108595177531,0.00010744864599463871
6,106.23332405090332,0.0002,0.005988807330987657,0.08518419926986098,7.63925730988275e-05
7,106.30058145523071,0.0002,0.005890399742729298,0.08524348866194487,5.910338029471863e-05
8,106.25892925262451,0.0002,0.00583666063177889,0.08192987740039825,4.698008324251855e-05
9,106.1742353439331,0.0002,0.005796889413401974,0.08614046638831496,3.779146341958259e-05
10,106.30945634841919,0.0002,0.005710221761024661,0.08360727224498987,3.031572835411078e-05
11,106.07640600204468,0.0002,0.005713896568255086,0.07856666576117277,0.07761992651265767
12,106.07165622711182,0.0002,0.005597816959650081,0.08480666251853108,0.00019705235563560383
13,105.95164728164673,0.0002,0.005507149122158244,0.08680314337834716,0.00010563419175290045
14,106.09926009178162,0.0002,0.005499074855860391,0.07724244240671396,6.355621479875761e-05
15,106.23832058906555,0.0002,0.005493902435298424,0.08260689629241824,5.7727269669403003e-05
16,106.2221577167511,0.0002,0.0054265055287901435,0.07725727884098887,3.2013738492702415e-05
17,106.08139944076538,0.0002,0.005459086765988437,0.0766842239536345,2.5203292662028508e-05
18,106.03881430625916,0.0002,0.005384900304941269,0.07804518705233932,2.0011456935786902e-05
19,106.12672901153564,0.0002,0.005390185380537156,0.07661436311900616,1.636119213958212e-05
20,106.24670219421387,0.0002,0.005304676037958532,0.07669722568243742,1.367542223674048e-05
21,106.20684766769409,0.0002,0.005284616028013366,0.078846818767488,1.0866308631187642e-05
22,105.90710401535034,0.0002,0.005332329381716781,0.07776803243905306,1.0204323466212648e-05
23,105.8436987400055,0.0002,0.005257881180373977,0.07577090337872505,7.174330100288555e-06
24,105.80463480949402,0.0002,0.005261179442547175,0.07619186025112867,7.003153386099363e-06
25,105.91977906227112,0.0002,0.0052316857115119325,0.07739423820748925,5.615686996159551e-06
26,105.84139704704285,0.0002,0.005225367069385716,0.0806339681148529,5.163514581353765e-06
27,105.89971709251404,0.0002,0.005205839907022703,0.07717068865895271,4.4371996158024405e-06
28,105.78131365776062,0.0002,0.005200147369629526,0.07584643783047795,4.330917607570537e-06
29,105.78154397010803,0.0002,0.005173563837028772,0.07411045115441084,3.634419006809982e-06
30,105.82832169532776,0.0002,0.005175403712332094,0.07493902579881251,3.5566538145542413e-06
31,105.7499611377716,0.0002,0.005145996356606198,0.07437695586122572,2.553011628566633e-06
32,105.77209210395813,0.0002,0.005139532639676032,0.07557252468541265,2.1880291548530665e-06
33,105.6977391242981,0.0002,0.005161546582065071,0.07484281319193542,1.7548212744659403e-06
34,105.79227709770203,0.0002,0.005115869186852177,0.07444851589389145,2.87899688951298e-06
35,105.76346111297607,0.0002,0.005114278313624839,0.07444756128825247,1.7213125167840927e-06
36,105.78573298454285,0.0002,0.005117826771702593,0.0744535990525037,3.1545940158448567e-06
37,105.79114603996277,0.0002,0.005079462013400381,0.07440466596744955,1.4093531893754763e-06
38,105.7706081867218,0.0002,0.0050223909918241955,0.07206726050935686,0.18014040663402398
39,105.71330404281616,0.0002,0.0048212813173538725,0.07154969335533679,1.005151387283002
40,105.47170162200928,0.0002,0.004859820093545663,0.07299711997620761,1.002522564378823
41,105.6192889213562,0.0002,0.004833189391063554,0.07212741021066904,1.0046651520744263
42,105.70091533660889,0.0002,0.004877229830375708,0.07178193842992187,1.0037787527335165
43,105.6401891708374,0.0002,0.004762578662577445,0.07112192758359015,1.0032865385370415
44,105.58080577850342,0.0002,0.004759470542631792,0.0699215829372406,1.0018432290592696
45,105.60919117927551,0.0002,0.004712268049442856,0.0704604391939938,1.0003079259373946
46,105.658038854599,0.0002,0.004697156295529116,0.06910608801990747,0.9974221963103597
47,105.38715767860413,0.0002,0.0046580205169585555,0.06857566814869642,0.992812675384119
48,105.5477385520935,0.0002,0.004496644595008184,0.06609471864067018,0.9899351525153088
49,105.69173097610474,0.0002,0.004425866346058906,0.06725465692579746,0.9827446454518082
50,105.48469495773315,0.0002,0.004706539296523353,0.07081354386173189,0.9440685003345288
51,105.50418901443481,0.0002,0.004676891748551393,0.07279827073216438,0.9038909656327642
52,105.78147768974304,0.0002,0.004808216666139326,0.07284081005491316,0.7474170917835133
53,105.7743604183197,0.0002,0.004546103984448302,0.07239434029906988,0.662674937149689
54,104.59816646575928,0.0002,0.004103709855803291,0.05857887025922537,0.9484005237794927
55,103.11194109916687,0.0002,0.0039606212501855,0.060389537597075105,1.000000013073434
56,103.20454931259155,0.0002,0.003941421693791876,0.059154948918148875,1.000000009674341
57,103.26005434989929,0.0002,0.00395661171514801,0.05866988538764417,1.0000000091514036
58,103.28910160064697,0.0002,0.003942451652368849,0.05858619092032313,1.0000000758259164
59,103.27763509750366,0.0002,0.003948478605407344,0.05861432128585875,0.9999999945091578
