epoch,time,lr,train_loss,validation_loss
0,629.5335042476654,1e-07,0.0044679178976827685,0.004489603652977027
1,638.7248816490173,1e-07,0.004467344508088793,0.004489545822706442
2,625.4559543132782,1e-07,0.004468682535241922,0.004489534238998134
3,625.1303470134735,1e-08,0.004467612332740947,0.004489520324424809
4,625.6489362716675,1e-08,0.0044670788417657745,0.004489512424046113
5,625.4191937446594,1e-08,0.004467501975661537,0.00448951104855431
6,625.4712517261505,1e-08,0.004468507496538974,0.004489514143155008
7,625.2350244522095,1e-09,0.004467156029906465,0.004489512284347726
8,625.002691745758,1e-09,0.004467859954552445,0.004489512296117187
9,625.3526873588562,1e-09,0.0044676235218656995,0.004489512783270534
10,625.4045114517212,1e-09,0.004468577978569586,0.004489512963138603
11,625.2950358390808,1.0000000000000002e-10,0.0044671891191854045,0.004489512813717618
12,625.4823014736176,1.0000000000000002e-10,0.004467519852245323,0.004489512803739162
13,627.4128992557526,1.0000000000000002e-10,0.004468240573080782,0.004489512796831
14,626.7710003852844,1.0000000000000002e-10,0.004467352620679054,0.004489512765616342
15,625.4036023616791,1.0000000000000003e-11,0.004468983554520684,0.004489512740286415
16,625.5469889640808,1.0000000000000003e-11,0.004468242382710502,0.0044895127436125675
17,626.055379152298,1.0000000000000003e-11,0.004467732928083344,0.004489512727237664
18,624.1591875553131,1.0000000000000003e-11,0.004467656649266558,0.0044895127377278365
19,626.3765683174133,1.0000000000000004e-12,0.0044680371854023595,0.004489512736704405
20,625.0523478984833,1.0000000000000004e-12,0.004466831592087057,0.0044895127392629835
21,626.6194427013397,1.0000000000000004e-12,0.004467786360119946,0.004489512741565704
22,626.8801214694977,1.0000000000000004e-12,0.00446877141697376,0.00448951274207742
23,625.9175481796265,1.0000000000000004e-13,0.004469062217118814,0.004489512738239552
24,625.3123598098755,1.0000000000000004e-13,0.004467752903968778,0.004489512738239552
25,626.8200144767761,1.0000000000000004e-13,0.004467988552628391,0.004489512738239552
26,625.4108726978302,1.0000000000000004e-13,0.004467925628643929,0.004489512738239552
27,625.8752872943878,1.0000000000000005e-14,0.004467430698467821,0.004489512738239552
28,625.1296248435974,1.0000000000000005e-14,0.004467643851232868,0.004489512738239552
29,625.1401925086975,1.0000000000000005e-14,0.004467765183735665,0.004489512738239552
30,625.02490067482,1.0000000000000005e-14,0.00446786932912852,0.004489512738239552
31,626.4077346324921,1.0000000000000005e-15,0.004467627850138176,0.004489512738239552
32,972.9072754383087,1.0000000000000005e-15,0.004467476041142571,0.004489512738239552
33,1008.01455950737,1.0000000000000005e-15,0.00446862827805024,0.004489512738239552
34,1008.4944553375244,1.0000000000000005e-15,0.004467594806086316,0.004489512738239552
35,1008.3454623222351,1.0000000000000005e-16,0.004468543738254648,0.004489512738239552
36,725.4891858100891,1.0000000000000005e-16,0.004467266775036948,0.004489512738239552
37,625.7315680980682,1.0000000000000005e-16,0.004468217986458781,0.004489512738239552
38,625.5684490203857,1.0000000000000005e-16,0.00446815992131099,0.004489512738239552
39,625.5146634578705,1.0000000000000005e-17,0.004467076785709958,0.004489512738239552
40,625.231122970581,1.0000000000000005e-17,0.004468108135622056,0.004489512738239552
41,625.1972162723541,1.0000000000000005e-17,0.004467268486150886,0.004489512738239552
42,624.969132900238,1.0000000000000005e-17,0.00446789467897476,0.004489512738239552
43,625.1213903427124,1.0000000000000006e-18,0.004468023641463457,0.004489512738239552
44,625.0950155258179,1.0000000000000006e-18,0.00446785093496112,0.004489512738239552
45,625.1783876419067,1.0000000000000006e-18,0.004467634896817727,0.004489512738239552
46,625.4448578357697,1.0000000000000006e-18,0.004467782298837539,0.004489512738239552
47,625.4073033332825,1.0000000000000007e-19,0.004467556682937809,0.004489512738239552
48,625.1633892059326,1.0000000000000007e-19,0.004467279707112223,0.004489512738239552
49,625.2070741653442,1.0000000000000007e-19,0.004468462532965528,0.004489512738239552
50,624.9922106266022,1.0000000000000007e-19,0.004468069653526307,0.004489512738239552
51,625.0760014057159,1.0000000000000007e-20,0.004467315183998361,0.004489512738239552
52,625.055876493454,1.0000000000000007e-20,0.004467875363595976,0.004489512738239552
