epoch,time,lr,train_loss,validation_loss
0,940.4143698215485,0.0009998904513956854,0.007058805112685458,0.005132995931058965
1,938.4606986045837,0.00099956185363438,0.005051518702601785,0.004890358402486733
2,935.2930970191956,0.0009990143508499217,0.005060433903937119,0.00488959253592694
3,926.9982821941376,0.0009982481831951274,0.005031492965321781,0.00488975488713922
4,917.9934799671173,0.0009972636867364526,0.005037313063556808,0.0049301418911133045
5,914.4191782474518,0.0009960612933065818,0.005011812019419219,0.00484768525825722
6,913.7949223518372,0.0009946415303150127,0.005006659863454056,0.004892367613541243
7,913.2999186515808,0.0009930050205167172,0.004997228288513129,0.00487632338093931
8,913.7455956935883,0.00099115248173898,0.0050057383332972015,0.004892788846526364
9,915.0555377006531,0.0009890847265665358,0.004987920539307937,0.004841154598920132
10,915.9697222709656,0.0009868026619851433,0.004989741814638657,0.004886320558126051
11,915.801700592041,0.000984307288983751,0.004986383462456131,0.004895578106127005
12,916.3680806159973,0.0009815997021154301,0.004986532947047864,0.004863032175294185
13,916.106924533844,0.0009786810890172674,0.0049862635228476535,0.0048652086941747535
14,916.5031418800354,0.0009755527298894293,0.0049826532159966,0.004866205274530052
15,916.5032324790955,0.0009722159969336218,0.004981867832282139,0.004835161373575491
16,916.1814844608307,0.0009686723537511998,0.00498337978852861,0.0048474713894239175
17,916.4451973438263,0.0009649233547011815,0.004976950496828663,0.004849754255572287
18,916.4629051685333,0.0009609706442184559,0.00497951627622511,0.004836736247140454
19,916.5274596214294,0.000956815956092479,0.004986516968108855,0.00484494949996711
20,916.2006511688232,0.0009524611127067767,0.004977232972905448,0.004867653858449228
21,916.0545303821564,0.0009479080242395866,0.004980437091976535,0.004845794004288875
22,916.4060344696045,0.0009431586878259915,0.004978757305172877,0.004882901004206723
23,916.4229264259338,0.0009382151866819096,0.0049820301888513305,0.004844641983477547
24,916.4357302188873,0.0009330796891903268,0.004979503904459099,0.004881415010785271
25,916.3970131874084,0.0009277544479501729,0.004977745837371998,0.0048956950635384525
26,916.8459067344666,0.0009222417987882563,0.004974464528985615,0.004846786662767596
27,916.876088142395,0.0009165441597346945,0.004979078592994653,0.004846402660131221
28,916.8190197944641,0.000910664029962285,0.004974614487918726,0.005511928402721037
29,916.8513300418854,0.000904603988690286,0.004980293919341856,0.004859606090987451
30,916.3774945735931,0.0008983666940530858,0.004974669660101182,0.004841968504134439
31,916.7017452716827,0.0008919548819342568,0.004977224473906163,0.004845909769772891
32,916.6239337921143,0.0008853713647665065,0.004973504027438198,0.004859010682854165
33,916.332946062088,0.0008786190302980521,0.004978910776989382,0.004858688574265405
34,916.2395956516266,0.0008717008403259583,0.0049741826520903224,0.0048580977419830935
35,916.2007102966309,0.0008646198293969948,0.004973473416676075,0.004869773401681794
36,916.2139313220978,0.0008573791034765851,0.004974666717976239,0.004844569767271397
37,916.5641973018646,0.000849981838586426,0.004972322324610163,0.004851309647200576
38,916.3987936973572,0.0008424312794113799,0.00497175897367786,0.004847704512386248
39,916.3917603492737,0.0008347307378762496,0.004972179373147576,0.004860070951156123
40,916.5239505767822,0.0008268835916930577,0.004972980723802098,0.004848974367565051
41,916.6913156509399,0.0008188932828794705,0.004971074148463167,0.004838722391808862
42,916.5469748973846,0.0008107633162490161,0.004969899372006386,0.004853358405288435
