epoch,time,lr,train_loss,validation_loss
0,429.0544855594635,9.868000000000001e-05,0.005760582689392334,0.00459893823657506
1,433.0782768726349,9.736000000000002e-05,0.004572016332484482,0.004559911626535629
2,428.71706533432007,9.604000000000002e-05,0.004548057594341069,0.004581328319658622
3,428.13309717178345,9.472000000000001e-05,0.004537587919596421,0.004539070627250677
4,428.0091450214386,9.340000000000001e-05,0.004531036596557788,0.004530862296112524
5,427.707337141037,9.208000000000001e-05,0.004525177726100668,0.004598338331160103
6,427.5649538040161,9.076000000000002e-05,0.004519975158549401,0.004523830323736986
7,425.30029463768005,8.944000000000001e-05,0.00451811098744088,0.004525640058523879
8,423.27046394348145,8.812000000000002e-05,0.004512497990267672,0.004523055957919308
9,421.52958154678345,8.680000000000002e-05,0.004509989256766623,0.0045214004437278575
10,420.34106969833374,8.548000000000003e-05,0.0045073453077128615,0.004519223530198737
11,419.6467614173889,8.416000000000003e-05,0.0045046945096513975,0.004586481684738577
12,419.09478187561035,8.284000000000004e-05,0.0045024501343502174,0.004523177782137846
13,418.3838589191437,8.152000000000003e-05,0.004501317760827629,0.004515643960170062
14,417.57178235054016,8.020000000000002e-05,0.004497718483460062,0.0045224957978995195
15,417.23906683921814,7.888000000000002e-05,0.0044989756407102215,0.00451132799338164
16,417.4352488517761,7.756000000000001e-05,0.004492983632929467,0.004523210265224093
17,416.83075404167175,7.624000000000002e-05,0.004493084765037884,0.0045335357683582295
18,416.49296164512634,7.492000000000001e-05,0.004491241046283004,0.00452210491378631
19,416.0354871749878,7.36e-05,0.004491553692002413,0.0045259799037514065
20,415.89253520965576,7.228e-05,0.00448781559161314,0.004511537877762498
21,415.6067132949829,7.096000000000001e-05,0.004488580128711899,0.004505817144145739
22,415.7546966075897,6.964000000000002e-05,0.004487626005605991,0.004509378861684095
23,415.46774315834045,6.832000000000001e-05,0.0044862627296973975,0.004507152728158339
24,415.6148669719696,6.700000000000002e-05,0.004485210758857369,0.004505312827351535
25,415.6692337989807,6.568000000000001e-05,0.004485801290855676,0.004503918168584592
26,415.69105076789856,6.436000000000001e-05,0.0044853005613741765,0.004503047131483668
27,415.65078377723694,6.304e-05,0.004483766152317997,0.004505577700710374
28,415.6774661540985,6.172000000000001e-05,0.004484256319311746,0.004505083100982653
29,415.3481912612915,6.040000000000001e-05,0.004483732417557274,0.004511908793837988
30,415.4532244205475,5.908000000000001e-05,0.004483235028314429,0.004504301369687992
31,415.71794843673706,5.776000000000001e-05,0.004482341672694266,0.004537159259880668
32,415.5134861469269,5.6440000000000015e-05,0.004482504339767215,0.004507638586701119
33,415.48400044441223,5.5120000000000014e-05,0.004482696200091086,0.00450756953635799
34,415.3794529438019,5.3800000000000013e-05,0.004481211562240541,0.004508329484338776
35,415.385910987854,5.248000000000001e-05,0.004481750722275672,0.004504056393313382
36,415.3611922264099,5.116000000000001e-05,0.00448208755566836,0.004505376135609273
37,415.21525168418884,4.984000000000001e-05,0.0044812021558450444,0.004503549170551886
38,415.18665170669556,4.852000000000001e-05,0.004480870916199197,0.0045040013866723865
39,415.1287639141083,4.720000000000001e-05,0.00448114777058093,0.004511945289639949
40,415.2653338909149,4.588000000000001e-05,0.004480765124103549,0.004504828946664929
41,415.8191137313843,4.456000000000001e-05,0.0044803612697914535,0.004505809669077781
42,415.21581196784973,4.3240000000000006e-05,0.004480296262238481,0.004508170875688565
43,415.4835307598114,4.1920000000000005e-05,0.0044804341058530235,0.004505269001398621
44,415.74030661582947,4.0600000000000004e-05,0.004480303899158578,0.0045038216137166685
45,415.6029758453369,3.9280000000000003e-05,0.004480240669891826,0.00450529692060282
46,415.6473126411438,3.796e-05,0.0044796228110370335,0.004505229788703908
47,415.5645160675049,3.664e-05,0.004480090596669634,0.004506933801518432
48,415.392009973526,3.532e-05,0.004479351023065103,0.0045071261826549365
49,415.5571138858795,3.4e-05,0.004479374838340578,0.004503787398852151
50,415.51959466934204,3.268e-05,0.0044799196506114065,0.004510293511176032
51,415.65941286087036,3.136e-05,0.004479190578568733,0.004506413007139004
52,415.3805477619171,3.004e-05,0.004478964207381994,0.004509315971718652
53,415.42929792404175,2.872e-05,0.004479559779170175,0.004506736961675101
54,415.68288469314575,2.7400000000000002e-05,0.004478743237791202,0.004504697658282159
55,415.4125096797943,2.6080000000000004e-05,0.004478829500982283,0.004504615221782748
56,415.675368309021,2.4760000000000003e-05,0.0044790202970714,0.004509160418769923
57,415.2926435470581,2.3440000000000003e-05,0.00447890872657659,0.004505540090532781
58,415.36843061447144,2.212e-05,0.004478465302865322,0.004504440987386323
59,415.4387197494507,2.08e-05,0.004478651641428639,0.004504557090795374
60,415.4415636062622,1.948e-05,0.004478677002534618,0.004508733738550981
61,415.4436755180359,1.816e-05,0.004478425319732472,0.004505428392440081
62,415.3715715408325,1.6839999999999998e-05,0.004478914656259432,0.004503921626922514
63,415.47035670280457,1.5519999999999997e-05,0.00447831757425896,0.004504588172482006
64,415.48046946525574,1.4199999999999996e-05,0.004478536135683529,0.004505907496887034
65,415.18581795692444,1.2879999999999997e-05,0.004478614503066333,0.004505002884403
66,415.0797429084778,1.1559999999999998e-05,0.004478426905117941,0.004504618929410032
67,415.05987191200256,1.0239999999999999e-05,0.004478365917924053,0.004504487517787593
68,415.0209174156189,8.92e-06,0.004478378257573239,0.004504351048923001
69,415.0867049694061,7.599999999999999e-06,0.004478375684625909,0.004505882234762198
70,414.9363205432892,6.28e-06,0.004478155638109263,0.004505510910831649
71,415.048344373703,4.959999999999998e-06,0.004478371457868644,0.004505426050484951
72,415.1490406990051,3.639999999999998e-06,0.004478198094833372,0.004504580771678994
73,415.1009216308594,2.3200000000000007e-06,0.004478029522447938,0.004504832577618674
74,415.3532416820526,9.999999999999964e-07,0.004477932309467891,0.0045046362451855735
75,415.1999592781067,9.999999999999964e-07,0.004477701911548282,0.004504695014450057
76,414.969850063324,9.999999999999964e-07,0.004477759841949516,0.004504659785166511
77,415.03178548812866,9.999999999999964e-07,0.004477800850324548,0.0045048756456677
78,415.192440032959,9.999999999999964e-07,0.004477815279263205,0.004504721926461006
79,414.99990010261536,9.999999999999964e-07,0.004477914066568329,0.00450467641890884
80,415.0180695056915,9.999999999999964e-07,0.0044778511078125425,0.004504917478510018
81,415.17491364479065,9.999999999999964e-07,0.0044778470321514925,0.004505038209227395
82,415.0232365131378,9.999999999999964e-07,0.0044779021153451455,0.004504799227840427
83,415.01231145858765,9.999999999999964e-07,0.004477901740041644,0.004504717368199009
84,415.1166343688965,9.999999999999964e-07,0.004477895578090551,0.004504766816209102
85,415.01819014549255,9.999999999999964e-07,0.0044779469389933345,0.004504729296353742
86,414.9922835826874,9.999999999999964e-07,0.0044779320659517835,0.004504846468776593
87,415.3015305995941,9.999999999999964e-07,0.004477963356178212,0.004504862649703463
88,415.4333801269531,9.999999999999964e-07,0.0044779280902091986,0.004504841485397954
89,415.4110040664673,9.999999999999964e-07,0.004477994548735747,0.004504997990142297
90,415.11339688301086,9.999999999999964e-07,0.004478017717821826,0.004505078260915289
91,414.8561038970947,9.999999999999964e-07,0.004477997247096685,0.00450505547683108
92,415.0578622817993,9.999999999999964e-07,0.004478051426150085,0.004504935051202132
93,415.1075668334961,9.999999999999964e-07,0.004478084824412414,0.004504915159436521
94,415.00153255462646,9.999999999999964e-07,0.004478089637370501,0.00450481271154472
95,415.31474208831787,9.999999999999964e-07,0.004478091991921938,0.004504937954760831
96,415.4017105102539,9.999999999999964e-07,0.004478171763037318,0.0045051132826584165
97,415.4093642234802,9.999999999999964e-07,0.0044781799542893104,0.004504979641883281
98,415.17660903930664,9.999999999999964e-07,0.004478159873114956,0.004505045681083896
99,415.486052274704,9.999999999999964e-07,0.0044782317988499515,0.004505088923755905
