epoch,time,lr,train_loss,validation_loss
0,643.0781908035278,0.0001,0.005728326535383633,0.004613160180020054
1,642.3994607925415,0.0001,0.004575287519998962,0.004553266102703964
2,642.2641654014587,0.0001,0.004541104452705291,0.004651587587975702
3,641.9419045448303,0.0001,0.004528810737294936,0.004577039429600668
4,641.0255665779114,0.0001,0.004521735839052738,0.0045288891851349355
5,638.9259347915649,0.0001,0.004519775844869934,0.004675296868535352
6,635.4785735607147,0.0001,0.0045093152670139455,0.00450845329387748
7,631.8136439323425,0.0001,0.004509571555208309,0.004604210799232453
8,629.457127571106,0.0001,0.004503593821364931,0.0045055205590900154
9,627.9604535102844,0.0001,0.004501457351392153,0.0045149289163668735
10,627.1505570411682,0.0001,0.004498355473750249,0.0045032133770451606
11,626.0000128746033,0.0001,0.004496085604935876,0.004504171009482509
12,624.4209287166595,0.0001,0.004493042185685068,0.004511534592525644
13,623.370370388031,0.0001,0.004491634285973796,0.004499349521554925
14,623.1687505245209,0.0001,0.004488998441410387,0.004498426691414072
15,623.245965719223,0.0001,0.00448826126024092,0.0045040189718397764
16,623.1804037094116,0.0001,0.004486326167869334,0.0045074118777168
17,622.8488891124725,0.0001,0.004483933694591798,0.004503542428918101
18,622.9132792949677,0.0001,0.004482723949471611,0.004512445739173627
19,622.898909330368,0.0001,0.00448270132841691,0.004498632203091632
20,623.1801009178162,0.0001,0.004480808749909736,0.004500621180357105
21,623.0145127773285,0.0001,0.004482087260276131,0.004493955650960433
22,622.9184010028839,0.0001,0.0044805697049834095,0.004492834256706084
23,623.0223219394684,0.0001,0.004480801877033341,0.0045041396937609375
24,623.0415892601013,0.0001,0.004480393310082954,0.004499191058554001
25,623.1697616577148,0.0001,0.004481062965993354,0.004502931981255393
26,623.3238275051117,0.0001,0.004480021500997158,0.004493508364872209
27,623.2678003311157,0.0001,0.004479973129337837,0.004520141997036862
28,623.2131991386414,0.0001,0.004479616783130826,0.004497205066637924
29,623.0960600376129,0.0001,0.0044825548251998994,0.004509102405755075
30,623.1199135780334,0.0001,0.004481581027019428,0.004495235682199044
31,623.1336438655853,0.0001,0.004480704271394164,0.00450772810599429
32,623.0853447914124,0.0001,0.004481526594794849,0.00449688829850037
33,623.1693849563599,0.0001,0.004482643823073783,0.004502477006638771
34,623.4375534057617,0.0001,0.0044841638778799825,0.004499358031898737
35,623.2550826072693,0.0001,0.004483092153644924,0.004515470225609593
36,623.2574298381805,0.0001,0.004481553033097022,0.004521596865155376
37,623.1993472576141,0.0001,0.004482642346840054,0.0044955047568981795
38,623.2737905979156,0.0001,0.004481833293146406,0.004509104219787233
39,623.310154914856,0.0001,0.004481077672719098,0.004505012067966163
40,623.105902671814,0.0001,0.004481472136609108,0.0044968482155537046
41,623.2540628910065,0.0001,0.004480063770689997,0.004503188845906202
42,623.412401676178,0.0001,0.004481523165735088,0.004501161087242948
43,623.2556705474854,0.0001,0.004480161128741659,0.004502070278881097
44,623.1363530158997,0.0001,0.00448006747493809,0.004535875138366124
45,623.032906293869,0.0001,0.004478773271731656,0.004518541586482999
46,622.9876914024353,0.0001,0.004479440522545231,0.004557877595045163
47,623.458934545517,0.0001,0.004480195023499849,0.004496695944056897
48,623.3700082302094,0.0001,0.0044796281232402394,0.004503954805761248
49,623.2348372936249,1e-05,0.004478923740721321,0.004505312429986649
50,622.8475155830383,1e-05,0.00447092039476175,0.004492130082428128
51,622.6351249217987,1e-05,0.0044710405651608946,0.004492685394770987
52,622.5952248573303,1e-05,0.004470567117574157,0.004492225786312841
53,622.3322377204895,1e-05,0.004470813215465368,0.004491771185760397
54,622.0232062339783,1e-05,0.0044702119661272095,0.004491565315625988
55,621.9894423484802,1e-05,0.004470961401375676,0.004491592250549449
56,622.0663516521454,1e-05,0.004470654342027311,0.004492320619257433
57,622.0012428760529,1e-05,0.004470404028316452,0.004493514221714257
58,622.2416155338287,1e-05,0.0044698220368326064,0.004492210269045944
59,622.0831871032715,1e-05,0.004469895951953791,0.004491412671856009
60,622.0162222385406,1e-05,0.004470307547478836,0.00449117048142048
61,621.8328802585602,1e-05,0.0044701633634135355,0.004490989096626476
62,621.9367270469666,1e-05,0.004469609934128296,0.004491224270160464
63,621.7039279937744,1e-05,0.004469142293233966,0.004491469932587019
64,621.8201191425323,1e-05,0.00447045390544997,0.004493079597007606
65,621.7497055530548,1e-05,0.004469530191135859,0.0044920167537754055
66,621.8276543617249,1e-05,0.004469682836490837,0.004490767312645503
67,622.097470998764,1e-05,0.00447038500178977,0.00449140292699807
