,Train Loss,Validation Loss,epoch,learning rate,epoch_duration [s]
0,0.03203862313181162,0.008103457553421749,0,0.0009901,498.4521276950836
1,0.010094686690717936,0.004832308164195102,1,0.0009802,411.17054295539856
2,0.008481115940958262,0.0041922427549519956,2,0.0009703,372.2574243545532
3,0.008028092673048376,0.0039523879531770945,3,0.0009604,390.9803647994995
4,0.007832106966525317,0.00383670162409544,4,0.0009505000000000001,380.2432541847229
5,0.007756092371419072,0.0038226963952183723,5,0.0009406000000000001,382.2934272289276
6,0.007668512556701899,0.003933693830143003,6,0.0009307,379.1885542869568
7,0.0075429645925760265,0.0036394227542640534,7,0.0009208,368.5212116241455
8,0.0074738257471472025,0.003591645057039226,8,0.0009109000000000001,375.92613792419434
9,0.0075189795531332496,0.0036425857311662506,9,0.0009010000000000001,412.24874901771545
10,0.007330765500664711,0.0035125908633584484,10,0.0008911000000000001,384.02660512924194
11,0.007260634526610374,0.003494398038396064,11,0.0008812000000000002,380.822877407074
12,0.007396427486091852,0.0034738485290504552,12,0.0008713000000000002,397.1241354942322
13,0.007226559715345502,0.0034444475382128183,13,0.0008614000000000001,403.43216729164124
14,0.007256926875561476,0.0038074396742398247,14,0.0008515000000000002,385.0286855697632
15,0.007210967978462577,0.00341701100799529,15,0.0008416000000000002,382.8904948234558
16,0.007149254241958261,0.003410788663827321,16,0.0008317000000000002,385.9056284427643
17,0.007172422735020518,0.00339369141661069,17,0.0008218000000000002,386.69072818756104
18,0.007311262786388397,0.004022167502518962,18,0.0008119000000000003,393.8696506023407
19,0.007181471306830644,0.003395882695365478,19,0.0008020000000000002,380.5054337978363
20,0.007109867427498102,0.003372876480331316,20,0.0007921000000000002,380.9977788925171
21,0.007112404070794582,0.003925757783958141,21,0.0007822000000000003,387.58262062072754
22,0.007146672932431102,0.0033589980756754383,22,0.0007723000000000002,432.1493241786957
23,0.007084056558087468,0.0033587912809761133,23,0.0007624000000000002,393.63469219207764
24,0.007080961223691702,0.003394112744204262,24,0.0007525000000000002,379.3111596107483
25,0.007075473396107554,0.0033871781574014354,25,0.0007426000000000003,376.30379271507263
26,0.007090944265946746,0.0033414569847724017,26,0.0007327000000000003,377.4275236129761
27,0.007120879013091326,0.0033966356011874534,27,0.0007228000000000003,382.14034271240234
28,0.007061846014112234,0.003337045378216049,28,0.0007129000000000003,378.8052923679352
29,0.007055004434660077,0.0036960758734494448,29,0.0007030000000000002,373.85101413726807
30,0.007073952294886113,0.003331477808601716,30,0.0006931000000000002,374.28346252441406
31,0.007044828459620476,0.0033536312608596157,31,0.0006832000000000002,386.0541949272156
32,0.007070875270292163,0.0038364826126352828,32,0.0006733000000000003,374.40196919441223
33,0.007077164249494672,0.0033329434775035173,33,0.0006634000000000003,371.43830251693726
34,0.0070186532475054264,0.003315330441931591,34,0.0006535000000000003,365.1912121772766
35,0.007030496755614877,0.0033192810027257483,35,0.0006436000000000004,366.0072190761566
36,0.007009180588647723,0.0033122270422823287,36,0.0006337000000000004,362.10033679008484
37,0.007033369857817888,0.003333078245358432,37,0.0006238000000000004,369.4500946998596
