,Train Loss,Validation Loss,epoch,learning rate,epoch_duration [s]
0,0.00340289485222679,0.003343826118747101,0,0.0008515000000000002,415.0050082206726
1,0.0034430127410332158,0.0033580529476132464,1,0.0008416000000000002,381.6988277435303
2,0.0033882128179301414,0.003383102607639397,2,0.0008317000000000002,370.9609866142273
3,0.003405440769785521,0.003340904915924458,3,0.0008218000000000002,368.66114497184753
4,0.003372614466756278,0.0037776023724719007,4,0.0008119000000000003,379.4020690917969
5,0.003384933711922899,0.003335456665167037,5,0.0008020000000000002,398.31875348091125
6,0.0033519881615909387,0.0033113729646977257,6,0.0007921000000000002,387.5416564941406
7,0.0034018592927985043,0.003312516601427513,7,0.0007822000000000003,388.503133058548
8,0.003355964813951631,0.003351565313470714,8,0.0007723000000000002,408.64374804496765
9,0.0033432938757219483,0.003455032758853015,9,0.0007624000000000002,396.42478704452515
10,0.0033475538402111555,0.003314856522004394,10,0.0007525000000000002,392.5932426452637
11,0.0034198152348019033,0.003643078592551105,11,0.0007426000000000003,386.991934299469
12,0.003345707650011291,0.003280674559338128,12,0.0007327000000000003,393.52577471733093
13,0.003333796713767307,0.0032780667328659225,13,0.0007228000000000003,384.9267635345459
14,0.0033183059588606867,0.0033288202111554496,14,0.0007129000000000003,383.880419254303
15,0.0033392794905420468,0.003434894880389466,15,0.0007030000000000002,391.0219957828522
16,0.0033146935153980646,0.0035301893949508667,16,0.0006931000000000002,399.85368394851685
17,0.0033106799712594673,0.003255409763797241,17,0.0006832000000000002,393.557902097702
18,0.003320269533718119,0.003282643375260865,18,0.0006733000000000003,457.13968682289124
19,0.0032875631194637747,0.003263582954840625,19,0.0006634000000000003,414.90541076660156
20,0.0033138622434771793,0.0034244953490355436,20,0.0006535000000000003,413.93830370903015
21,0.0033061463832475095,0.0033614064895493142,21,0.0006436000000000004,402.7519905567169
22,0.003293845023275638,0.003248946604264133,22,0.0006337000000000004,393.5446865558624
23,0.0032990131270596566,0.0032827351653181456,23,0.0006238000000000004,396.4436311721802
24,0.0033040740859827827,0.0032708002391326077,24,0.0006139000000000004,394.3433620929718
25,0.003275172457060948,0.0033483004389221176,25,0.0006040000000000004,392.0420184135437
26,0.003295779883937568,0.0032400802490027514,26,0.0005941000000000004,401.86460757255554
27,0.0032757144772960823,0.003240562906927046,27,0.0005842000000000004,405.9139738082886
28,0.003282834618941558,0.0033475542988847286,28,0.0005743000000000005,396.4794981479645
29,0.0032855858883763453,0.0032599871594677955,29,0.0005644000000000005,398.5408363342285
30,0.0032630129147092905,0.0032513215179171633,30,0.0005545000000000005,404.2309420108795
31,0.003273990309360076,0.00323738730238641,31,0.0005446000000000006,389.7451295852661
32,0.0032773906678645586,0.0032643854261978585,32,0.0005347000000000006,396.53601932525635
33,0.0032806232552595287,0.0032864074934931364,33,0.0005248000000000006,395.1251735687256
34,0.003258622622079387,0.003226250615518759,34,0.0005149000000000005,391.22225761413574
35,0.003269689518730251,0.0032747846151537753,35,0.0005050000000000006,401.95954298973083
36,0.0032535390025574943,0.003225350574425915,36,0.0004951000000000006,416.67719316482544
37,0.0032554780969358222,0.0033213212291764863,37,0.00048520000000000057,404.3065650463104
38,0.003260512693728111,0.003230879726984045,38,0.00047530000000000055,391.39971017837524
39,0.0032463089363383396,0.0032231877694892533,39,0.0004654000000000005,394.6160042285919
40,0.003261590462025939,0.003235811833292246,40,0.0004555000000000005,389.07729029655457
41,0.003253039295728109,0.0032661043874481145,41,0.00044560000000000053,419.46212553977966
42,0.0032480930415343264,0.0032302005326046664,42,0.00043570000000000056,407.7784571647644
43,0.0032411226385025953,0.0032258468871826634,43,0.00042580000000000054,402.4813275337219
44,0.003264039236938163,0.0032253811848075953,44,0.0004159000000000005,408.9159665107727
45,0.0032358403764284997,0.003214430748758947,45,0.0004060000000000005,413.5239522457123
46,0.0032346257559803067,0.003210154129192233,46,0.00039610000000000047,415.43959069252014
47,0.003243885207351069,0.003229646710678935,47,0.00038620000000000044,415.23598647117615
48,0.003231187412819388,0.0032067090437254485,48,0.0003763000000000004,396.6733696460724
49,0.003230197055797492,0.00320692261790528,49,0.0003664000000000004,405.9755234718323
50,0.003232033281796137,0.0032452733995502487,50,0.00035650000000000037,408.3567934036255
51,0.003232233691960573,0.003208483843242421,51,0.00034660000000000035,397.3848900794983
52,0.0032257486315330074,0.0032089490662602816,52,0.0003367000000000003,394.3126769065857
53,0.0032255606326673713,0.003208403324927477,53,0.0003268000000000003,424.8856267929077
54,0.0032252025866538895,0.003203811904634623,54,0.0003169000000000003,427.1436128616333
55,0.0032286490266192325,0.003221941659884418,55,0.0003070000000000003,412.25106382369995
56,0.0032257259994441147,0.0032008966732331935,56,0.0002971000000000003,415.41585206985474
57,0.0032243426765638347,0.003207172650624724,57,0.00028720000000000026,418.50578451156616
58,0.003220559435193332,0.003198975573896485,58,0.00027730000000000024,413.6614046096802
59,0.003220428731672618,0.0031964407466790255,59,0.0002674000000000002,416.3998646736145
60,0.003217170038735684,0.0031948576352613814,60,0.0002575000000000002,414.3571569919586
61,0.0032190288730649923,0.003197418142329244,61,0.00024760000000000016,397.11884212493896
62,0.003216340444145762,0.0031953305142986424,62,0.00023770000000000014,421.96459698677063
63,0.0032176233077307746,0.003196498009321444,63,0.00022780000000000012,432.27178168296814
64,0.0032157555498106747,0.0031930076314465087,64,0.00021790000000000012,419.59587001800537
65,0.003214818021586659,0.0031921164790058836,65,0.00020800000000000012,414.71688199043274
66,0.0032114714422092146,0.003193465088877608,66,0.0001981000000000001,396.32425236701965
67,0.003214134791941971,0.0031901768627850447,67,0.0001882000000000001,398.59001898765564
68,0.003211231835718666,0.0031901671112898517,68,0.0001783000000000001,389.39799547195435
69,0.0032101785811614624,0.003189450951621813,69,0.0001684000000000001,409.0072617530823
70,0.0032104318628885914,0.0031890401014072053,70,0.00015850000000000009,394.01573371887207
71,0.003210030363074371,0.003187580225879655,71,0.0001486000000000001,422.3918173313141
72,0.0032068594900549066,0.003186902346308617,72,0.00013870000000000006,416.48520970344543
73,0.0032073881534137286,0.003186563851640505,73,0.00012880000000000007,421.2349088191986
74,0.0032080149002449245,0.003186222426045467,74,0.00011890000000000006,410.9355173110962
75,0.0032051862217485905,0.003185461521806086,75,0.00010900000000000005,398.78627467155457
76,0.003207938241943413,0.003185014541753951,76,9.910000000000005e-05,409.7473316192627
77,0.003204226607874948,0.0031847907641135596,77,8.920000000000004e-05,404.1521670818329
78,0.003206546765238959,0.00318430397002136,78,7.930000000000004e-05,409.0384702682495
79,0.0032067478121239313,0.003184557399329017,79,6.940000000000005e-05,420.0378255844116
80,0.003203092736895291,0.003183607532478431,80,5.950000000000004e-05,411.83317518234253
81,0.0032059310849908056,0.003183448577628416,81,4.960000000000004e-05,413.15596079826355
82,0.0032070167220140597,0.0031831092885969314,82,3.970000000000005e-05,385.52945733070374
83,0.00320568538213871,0.0031832586426068753,83,2.9800000000000037e-05,388.8373475074768
84,0.003201703835582855,0.003182791159762179,84,1.9900000000000036e-05,393.3996069431305
85,0.0032033106188612934,0.003182747168466449,85,9.999999999999992e-06,439.8303544521332
86,0.0032041431072035004,0.0031826154274099015,86,9.999999999999992e-06,398.9303894042969
87,0.003204769412131638,0.0031825849950751837,87,9.999999999999992e-06,388.5611720085144
88,0.003203404829742349,0.0031825382098117296,88,9.999999999999992e-06,397.7995467185974
89,0.003202211952825286,0.0031824807280345876,89,9.999999999999992e-06,403.33197259902954
90,0.003203853309078484,0.0031824396128821023,90,9.999999999999992e-06,397.60708808898926
91,0.0032027288606124265,0.003182409125763704,91,9.999999999999992e-06,389.4225814342499
92,0.0032046173594663945,0.0031823471654206514,92,9.999999999999992e-06,386.904096364975
93,0.0032018724904984844,0.0031823192120474927,93,9.999999999999992e-06,382.715927362442
94,0.0032000526434228737,0.003182258237810696,94,9.999999999999992e-06,399.57815051078796
95,0.0032041050275141486,0.0031822016736602083,95,9.999999999999992e-06,405.27950143814087
96,0.003205332235072036,0.00318215591559077,96,9.999999999999992e-06,398.09823274612427
97,0.0032028805378976526,0.0031820852172506206,97,9.999999999999992e-06,392.4986193180084
98,0.0032034905114192136,0.0031820002066738464,98,9.999999999999992e-06,413.1094264984131
99,0.0032043390460692496,0.0031819708974045865,99,9.999999999999992e-06,400.2431552410126
100,0.0032029484626742042,0.0031819420674925342,100,9.999999999999992e-06,405.2913017272949
101,0.0032039123672839937,0.003181873683762901,101,9.999999999999992e-06,406.3177788257599
102,0.003201952612749776,0.0031817708821857676,102,9.999999999999992e-06,394.4028215408325
